Name,Name photo,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Annotation status,Annotation area,Pseudechinus magellanicus,Tegula patagonica ,Leucippa pentagona,Arbacia dufresnii,Patagonotothen,Ribeiroclinus eigenmanni,Helcogrammoides cunninghami,Pachycheles chubutensis,Doris fontainii,Diaulula punctuolata,Allostichaster capensis,Polycera marplatensis,Fissurellidea patagonica,Fissurella radiosa tixierae,Phrikoceros mopsus,Cosmasterias lurida,Sebastes oculatus,Trapania sp.,Cycethra verrucosa,Pleurobranchaea maculata,Ophioplocus januarii,Odontaster penicillatus,Calliostoma,Heterobranchia
IMG_5978 00535.jpg,IMG_5978.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5979 00536.jpg,IMG_5979.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5981 00537.jpg,IMG_5981.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IMG_5982 00538.jpg,IMG_5982.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5983 00539.jpg,IMG_5983.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5984 00540.jpg,IMG_5984.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5985 00541.jpg,IMG_5985.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5986 00542.jpg,IMG_5986.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5990 00543.jpg,IMG_5990.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5991 00544.jpg,IMG_5991.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5992 00545.jpg,IMG_5992.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5993 00546.jpg,IMG_5993.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5994 00547.jpg,IMG_5994.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5995 00548.jpg,IMG_5995.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5996 00549.jpg,IMG_5996.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5997 00550.jpg,IMG_5997.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5998 00551.jpg,IMG_5998.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5999 00552.jpg,IMG_5999.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6001 00553.jpg,IMG_6001.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6004 00554.jpg,IMG_6004.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6008 00555.jpg,IMG_6008.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6009 00556.jpg,IMG_6009.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6012 00557.jpg,IMG_6012.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6013 00558.jpg,IMG_6013.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6014 00559.jpg,IMG_6014.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_6015 00560.jpg,IMG_6015.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
